name,count,pcthispanic,pctwhite,pctblack,pctapi,pctaian,pct2prace
Rebekah,387,1.55,96.382,1.034,1.034,0.0,0.0
Reed,189,0.0,97.884,0.529,1.587,0.0,0.0
Reena,52,0.0,40.385,0.0,55.769,1.923,1.923
Reese,36,0.0,100.0,0.0,0.0,0.0,0.0
Refugio,77,98.70100000000001,0.0,0.0,0.0,1.2990000000000002,0.0
Regan,96,1.042,92.708,2.083,4.167,0.0,0.0
Regena,23,0.0,100.0,0.0,0.0,0.0,0.0
Reggie,54,5.556,68.51899999999999,20.37,5.556,0.0,0.0
Regina,1434,6.067,78.312,12.762,2.441,0.209,0.209
Reginald,487,1.848,31.416999999999998,63.655,2.6689999999999996,0.0,0.41100000000000003
Reid,140,0.0,91.429,0.7140000000000001,7.143,0.7140000000000001,0.0
Reina,115,73.913,22.609,0.87,2.609,0.0,0.0
Reinaldo,57,82.456,14.035,0.0,3.509,0.0,0.0
Rekha,50,0.0,30.0,2.0,66.0,2.0,0.0
Remedios,53,16.980999999999998,9.434,0.0,73.585,0.0,0.0
Rena,176,1.705,86.932,9.091000000000001,2.273,0.0,0.0
Renae,169,1.775,94.083,3.55,0.0,0.5920000000000001,0.0
Renata,143,11.888,85.315,2.7969999999999997,0.0,0.0,0.0
Renate,92,1.087,97.82600000000001,0.0,1.087,0.0,0.0
Renato,124,23.386999999999997,30.645,1.6130000000000002,43.548,0.0,0.8059999999999999
Rene,800,44.875,48.125,2.625,4.0,0.125,0.25
Renea,36,0.0,69.444,30.555999999999997,0.0,0.0,0.0
Renee,2317,1.942,91.28200000000001,4.791,1.64,0.086,0.259
Renita,52,0.0,51.923,46.153999999999996,1.923,0.0,0.0
Renu,35,0.0,22.857,0.0,77.143,0.0,0.0
Renuka,32,0.0,21.875,0.0,75.0,3.125,0.0
Retha,33,0.0,84.848,15.152000000000001,0.0,0.0,0.0
Reuben,109,18.349,58.716,20.183,2.752,0.0,0.0
Reva,62,0.0,75.806,22.581,0.0,1.6130000000000002,0.0
Rex,441,0.907,90.023,0.45399999999999996,8.617,0.0,0.0
Rey,46,50.0,10.87,0.0,39.13,0.0,0.0
Reyes,54,96.296,1.8519999999999999,0.0,1.8519999999999999,0.0,0.0
Reyna,91,87.912,9.89,2.198,0.0,0.0,0.0
Reynaldo,267,65.169,5.617999999999999,0.7490000000000001,28.464000000000002,0.0,0.0
Reynold,43,0.0,67.442,18.605,13.953,0.0,0.0
Reza,120,0.0,80.833,0.0,19.167,0.0,0.0
Rhea,84,2.381,82.14299999999999,7.143,7.143,1.19,0.0
Rhett,79,0.0,100.0,0.0,0.0,0.0,0.0
Rhiannon,57,1.754,98.24600000000001,0.0,0.0,0.0,0.0
Rhoda,102,6.8629999999999995,70.58800000000001,15.686,6.8629999999999995,0.0,0.0
Rhonda,2096,0.8590000000000001,90.458,7.824,0.33399999999999996,0.382,0.14300000000000002
Rian,33,0.0,93.939,6.061,0.0,0.0,0.0
Ricardo,1232,78.571,12.255999999999998,3.8960000000000004,5.276,0.0,0.0
Rich,65,0.0,98.462,0.0,1.538,0.0,0.0
Richard,29033,2.8689999999999998,93.697,1.409,1.801,0.079,0.145
Richelle,84,0.0,90.476,4.762,4.762,0.0,0.0
Richie,35,5.7139999999999995,68.571,17.143,8.571,0.0,0.0
Richmond,34,0.0,70.58800000000001,8.824,20.588,0.0,0.0
Rick,1371,2.772,93.14399999999999,0.7290000000000001,2.845,0.292,0.21899999999999997
Rickey,281,0.35600000000000004,84.698,13.879000000000001,0.7120000000000001,0.0,0.35600000000000004
Ricki,37,2.7030000000000003,86.486,8.107999999999999,2.7030000000000003,0.0,0.0
Rickie,123,0.813,87.805,10.569,0.813,0.0,0.0
Ricky,1180,2.542,84.915,7.034,5.169,0.16899999999999998,0.16899999999999998
Rico,38,21.053,28.947,18.421,28.947,0.0,2.6319999999999997
Rigoberto,244,96.721,2.459,0.0,0.41,0.41,0.0
Rikki,36,0.0,97.22200000000001,2.778,0.0,0.0,0.0
Riley,69,0.0,85.507,13.043,1.449,0.0,0.0
Rima,36,0.0,91.667,0.0,8.333,0.0,0.0
Rina,74,18.919,50.0,1.351,28.378,0.0,1.351
Risa,50,2.0,96.0,0.0,2.0,0.0,0.0
Rita,1937,8.312000000000001,81.053,4.75,5.678999999999999,0.052000000000000005,0.155
Ritchie,31,3.2260000000000004,80.645,6.452000000000001,9.677,0.0,0.0
Ritesh,33,0.0,18.182000000000002,0.0,78.788,0.0,3.03
Ritu,41,0.0,17.073,0.0,80.488,2.439,0.0
Rob,143,0.6990000000000001,97.902,0.6990000000000001,0.0,0.6990000000000001,0.0
Robb,69,1.449,95.652,0.0,2.8989999999999996,0.0,0.0
Robbie,247,0.81,87.854,10.931,0.405,0.0,0.0
Robbin,114,0.0,89.47399999999999,10.526,0.0,0.0,0.0
Robby,69,1.449,94.20299999999999,0.0,4.348,0.0,0.0
Robert,48260,2.138,94.51100000000001,2.161,0.924,0.128,0.13699999999999998
Roberta,1461,3.08,92.471,3.217,0.958,0.205,0.068
Roberto,1248,80.529,12.821,0.321,6.33,0.0,0.0
Robin,4258,0.775,94.24600000000001,3.687,1.104,0.141,0.047
Robyn,906,0.773,95.585,2.208,1.104,0.0,0.331
Rocco,197,1.5230000000000001,97.97,0.0,0.508,0.0,0.0
Rochelle,479,1.4609999999999999,83.71600000000001,12.944,1.879,0.0,0.0
Rocio,156,94.23100000000001,5.127999999999999,0.0,0.6409999999999999,0.0,0.0
Rock,43,4.651,90.698,2.326,2.326,0.0,0.0
Rocky,149,6.04,83.89299999999999,1.3419999999999999,8.725,0.0,0.0
Rod,150,5.332999999999999,90.0,2.667,1.3330000000000002,0.667,0.0
Rodd,20,0.0,100.0,0.0,0.0,0.0,0.0
Roderic,30,0.0,73.333,10.0,16.667,0.0,0.0
Roderick,305,0.9840000000000001,64.59,28.851999999999997,4.918,0.6559999999999999,0.0
Rodger,219,0.0,94.977,2.74,1.8259999999999998,0.0,0.457
Rodney,2151,1.6269999999999998,86.19200000000001,9.437000000000001,2.278,0.23199999999999998,0.23199999999999998
Rodolfo,509,77.407,7.466,0.0,14.735,0.0,0.39299999999999996
Rodrick,41,0.0,51.22,43.902,4.878,0.0,0.0
Rodrigo,264,78.03,10.227,0.0,11.742,0.0,0.0
Rogelio,363,80.71600000000001,3.306,0.0,15.978,0.0,0.0
Roger,4373,2.515,92.84200000000001,2.104,2.355,0.023,0.16
Rohan,34,8.824,23.529,35.294000000000004,29.412,0.0,2.9410000000000003
Rohit,81,0.0,14.815,0.0,82.71600000000001,2.469,0.0
Roland,634,6.94,74.763,11.040999999999999,7.256,0.0,0.0
Rolando,331,66.465,9.062999999999999,0.0,24.471,0.0,0.0
Rolf,84,0.0,97.619,1.19,0.0,1.19,0.0
Rolland,47,2.128,95.745,0.0,2.128,0.0,0.0
Rollin,39,0.0,92.30799999999999,2.5639999999999996,5.127999999999999,0.0,0.0
Roma,40,0.0,75.0,5.0,20.0,0.0,0.0
Roman,344,24.128,72.965,1.163,1.163,0.29100000000000004,0.29100000000000004
Romeo,176,22.159000000000002,18.75,2.273,56.818000000000005,0.0,0.0
Rommel,43,20.93,11.628,2.326,65.116,0.0,0.0
Romulo,45,31.111,11.110999999999999,0.0,57.778,0.0,0.0
Romy,30,6.667000000000001,63.333,0.0,30.0,0.0,0.0
Ron,597,2.345,88.44200000000001,4.02,4.69,0.335,0.168
Rona,59,3.39,77.96600000000001,5.085,13.559000000000001,0.0,0.0
Ronald,11915,1.611,92.396,4.029,1.5859999999999999,0.201,0.17600000000000002
Ronaldo,65,29.230999999999998,20.0,6.154,44.615,0.0,0.0
Ronda,392,1.02,95.91799999999999,2.806,0.0,0.0,0.255
Ronen,15,0.0,100.0,0.0,0.0,0.0,0.0
Rong,88,0.0,0.0,0.0,98.86399999999999,0.0,1.136
Roni,69,7.246,84.05799999999999,2.8989999999999996,4.348,1.449,0.0
Ronit,21,0.0,100.0,0.0,0.0,0.0,0.0
Ronna,65,0.0,98.462,1.538,0.0,0.0,0.0
Ronnie,870,4.828,78.506,13.677999999999999,2.529,0.115,0.345
Ronny,74,12.162,71.622,8.107999999999999,5.405,0.0,2.7030000000000003
Rony,34,47.059,41.176,5.882000000000001,5.882000000000001,0.0,0.0
Roosevelt,65,0.0,7.692,92.30799999999999,0.0,0.0,0.0
Roque,31,58.065,35.484,0.0,6.452000000000001,0.0,0.0
Rory,248,2.016,93.145,3.2260000000000004,1.6130000000000002,0.0,0.0
Rosa,1443,72.904,20.236,4.435,2.287,0.139,0.0
Rosalba,92,90.21700000000001,8.696,0.0,1.087,0.0,0.0
Rosalee,41,9.756,70.732,19.512,0.0,0.0,0.0
Rosalia,71,57.746,33.803000000000004,1.4080000000000001,7.042000000000001,0.0,0.0
Rosalie,364,10.44,83.516,1.6480000000000001,3.846,0.5489999999999999,0.0
Rosalina,78,58.974,16.667,0.0,23.076999999999998,0.0,1.2819999999999998
Rosalind,185,3.2430000000000003,58.919,34.054,3.784,0.0,0.0
Rosalinda,167,61.078,19.162,0.599,18.563,0.599,0.0
Rosalio,37,81.081,8.107999999999999,0.0,10.811,0.0,0.0
Rosalva,41,97.561,2.439,0.0,0.0,0.0,0.0
Rosalyn,124,5.645,56.452,32.258,4.8389999999999995,0.0,0.8059999999999999
Rosana,31,48.387,29.031999999999996,0.0,22.581,0.0,0.0
Rosann,30,3.333,90.0,0.0,6.667000000000001,0.0,0.0
Rosanna,121,10.744000000000002,71.074,3.306,13.222999999999999,0.826,0.826
Rosanne,206,4.369,94.175,0.971,0.485,0.0,0.0
Rosario,308,60.39,22.078000000000003,0.0,17.532,0.0,0.0
Rosaura,38,97.368,2.6319999999999997,0.0,0.0,0.0,0.0
Roscoe,51,0.0,64.706,35.294000000000004,0.0,0.0,0.0
Rose,1516,8.641,76.847,9.301,4.683,0.264,0.264
Roseann,195,1.026,96.41,2.051,0.513,0.0,0.0
Roseanna,33,12.120999999999999,87.87899999999999,0.0,0.0,0.0,0.0
Roseanne,112,6.25,90.179,1.786,1.786,0.0,0.0
Rosella,34,14.706,76.471,5.882000000000001,2.9410000000000003,0.0,0.0
Roselyn,40,5.0,75.0,7.5,12.5,0.0,0.0
Rosemarie,552,7.971,81.884,3.261,6.341,0.5429999999999999,0.0
Rosemary,1309,6.875,86.478,4.202,2.215,0.22899999999999998,0.0
Rosendo,82,90.244,1.22,0.0,8.537,0.0,0.0
Rosetta,74,5.405,45.946000000000005,43.243,2.7030000000000003,1.351,1.351
Roshan,37,0.0,43.243,2.7030000000000003,54.053999999999995,0.0,0.0
Rosie,161,29.814,37.888000000000005,22.980999999999998,8.075,0.621,0.621
Rosio,16,100.0,0.0,0.0,0.0,0.0,0.0
Rosita,55,32.727,25.455,1.818,38.181999999999995,1.818,0.0
Roslyn,114,1.754,68.421,27.193,2.6319999999999997,0.0,0.0
Ross,857,1.4,95.449,0.467,2.334,0.35,0.0
Roswitha,17,0.0,100.0,0.0,0.0,0.0,0.0
Rowena,94,6.382999999999999,46.809,6.382999999999999,39.361999999999995,1.064,0.0
Roxana,113,51.327,38.938,0.885,7.965,0.885,0.0
Roxane,63,6.349,87.302,1.587,4.762,0.0,0.0
Roxann,71,2.8169999999999997,95.775,1.4080000000000001,0.0,0.0,0.0
Roxanna,79,16.456,78.48100000000001,2.532,1.266,1.266,0.0
Roxanne,561,4.456,85.74,6.239,3.2089999999999996,0.35700000000000004,0.0
Roxie,45,2.222,80.0,17.778,0.0,0.0,0.0
Roy,2099,3.478,85.13600000000001,5.622000000000001,5.431,0.23800000000000002,0.095
Royal,50,0.0,84.0,10.0,4.0,0.0,2.0
Royce,124,0.8059999999999999,90.323,6.452000000000001,2.419,0.0,0.0
Ruben,966,80.84899999999999,13.767999999999999,1.242,4.037,0.0,0.10400000000000001
Rubina,31,12.902999999999999,29.031999999999996,3.2260000000000004,51.613,0.0,3.2260000000000004
Ruby,507,9.862,53.056999999999995,24.063000000000002,12.623,0.39399999999999996,0.0
Rudolf,61,3.279,93.443,0.0,3.279,0.0,0.0
Rudolph,252,17.063,55.556000000000004,23.413,3.571,0.397,0.0
Rudy,310,43.226000000000006,42.581,3.2260000000000004,10.0,0.645,0.32299999999999995
Rufus,82,1.22,52.43899999999999,41.463,3.659,1.22,0.0
Rui,105,3.81,38.095,0.0,58.095,0.0,0.0
Rupert,40,7.5,47.5,27.5,17.5,0.0,0.0
Ruslan,38,0.0,100.0,0.0,0.0,0.0,0.0
Russ,95,1.053,94.73700000000001,0.0,4.211,0.0,0.0
Russel,102,0.0,97.059,0.98,1.9609999999999999,0.0,0.0
Russell,3312,0.725,94.74600000000001,2.627,1.661,0.06,0.18100000000000002
Rustin,22,0.0,100.0,0.0,0.0,0.0,0.0
Rusty,97,3.093,96.90700000000001,0.0,0.0,0.0,0.0
Ruth,2718,6.107,86.01899999999999,5.4079999999999995,2.134,0.184,0.147
Ruthann,86,1.163,98.837,0.0,0.0,0.0,0.0
Ruthanne,31,0.0,96.774,3.2260000000000004,0.0,0.0,0.0
Ruthie,42,4.762,59.523999999999994,35.714,0.0,0.0,0.0
Ryan,6510,0.983,95.745,0.86,2.3040000000000003,0.077,0.031
Ryann,18,0.0,100.0,0.0,0.0,0.0,0.0
Ryszard,55,0.0,100.0,0.0,0.0,0.0,0.0
Sabina,82,15.854000000000001,64.634,2.439,15.854000000000001,1.22,0.0
Sabine,72,0.0,97.22200000000001,2.778,0.0,0.0,0.0
Sabino,39,74.359,17.949,0.0,7.692,0.0,0.0
Sabra,26,0.0,100.0,0.0,0.0,0.0,0.0
Sabrina,523,5.736000000000001,75.335,14.34,4.015,0.382,0.191
Sachin,64,0.0,14.062999999999999,0.0,84.375,1.5630000000000002,0.0
Sadie,94,6.382999999999999,72.34,17.021,0.0,3.1910000000000003,1.064
Saeed,59,0.0,71.186,1.695,27.119,0.0,0.0
Sai,49,2.041,8.163,0.0,89.796,0.0,0.0
Said,56,1.786,78.571,3.571,14.286,1.786,0.0
Sal,46,21.739,69.565,0.0,6.522,2.174,0.0
Salim,53,0.0,47.17,0.0,47.17,1.8869999999999998,3.7739999999999996
Salina,32,9.375,40.625,15.625,34.375,0.0,0.0
Sallie,148,1.351,87.838,8.107999999999999,1.351,0.0,1.351
Sally,1980,2.323,93.889,0.7070000000000001,2.778,0.253,0.051
Salomon,51,80.392,13.725,1.9609999999999999,3.9219999999999997,0.0,0.0
Salvador,793,91.803,5.044,0.126,2.9,0.126,0.0
Salvatore,665,0.752,98.947,0.0,0.15,0.0,0.15
Sam,727,3.0260000000000002,73.04,4.539,19.257,0.138,0.0
Samantha,1009,3.568,88.70200000000001,3.568,3.568,0.198,0.396
Sameer,60,0.0,31.666999999999998,0.0,65.0,0.0,3.333
Samer,72,1.389,81.944,2.778,13.889000000000001,0.0,0.0
Sami,63,3.175,82.54,4.762,9.524,0.0,0.0
Samir,180,3.333,56.111000000000004,0.556,38.889,0.556,0.556
Samira,49,8.163,71.429,8.163,10.204,2.041,0.0
Sammie,54,1.8519999999999999,40.741,53.70399999999999,3.7039999999999997,0.0,0.0
Sammy,147,6.803,68.027,9.524,14.286,0.0,1.361
Samson,64,4.688,20.313,25.0,50.0,0.0,0.0
Samuel,3302,11.599,73.19800000000001,9.388,5.421,0.182,0.212
Sandeep,138,0.725,19.565,0.0,78.26100000000001,0.0,1.449
Sander,15,0.0,100.0,0.0,0.0,0.0,0.0
Sandhya,42,0.0,14.286,0.0,83.333,2.381,0.0
Sandi,152,1.974,93.421,0.6579999999999999,3.2889999999999997,0.6579999999999999,0.0
Sandor,33,3.03,93.939,3.03,0.0,0.0,0.0
Sandra,9815,7.58,86.714,4.34,1.06,0.204,0.102
Sandy,549,7.2860000000000005,70.492,2.186,19.49,0.0,0.546
Sanford,103,0.0,90.291,4.854,4.854,0.0,0.0
Sang,204,0.0,2.9410000000000003,0.0,97.059,0.0,0.0
Sangeeta,48,0.0,18.75,0.0,81.25,0.0,0.0
Sangita,34,0.0,23.529,0.0,73.529,2.9410000000000003,0.0
Sanjay,260,0.385,13.845999999999998,0.0,83.846,1.923,0.0
Sanjeev,105,0.9520000000000001,15.238,0.0,82.85700000000001,0.0,0.9520000000000001
Sanjiv,47,0.0,17.021,0.0,82.979,0.0,0.0
Santa,42,40.476,47.619,4.762,7.143,0.0,0.0
Santiago,256,89.844,7.813,0.0,2.344,0.0,0.0
Santo,54,11.110999999999999,88.889,0.0,0.0,0.0,0.0
Santos,201,96.02,2.985,0.0,0.995,0.0,0.0
Santosh,59,1.695,16.949,0.0,81.35600000000001,0.0,0.0
Sara,3165,6.6979999999999995,90.869,1.074,1.169,0.126,0.063
Sarah,6450,1.891,93.969,1.7519999999999998,2.0780000000000003,0.14,0.171
Sari,38,0.0,92.105,2.6319999999999997,5.263,0.0,0.0
Sarina,33,0.0,78.788,0.0,21.212,0.0,0.0
Sarita,64,7.813,31.25,25.0,34.375,0.0,1.5630000000000002
Sarkis,63,0.0,95.238,0.0,4.762,0.0,0.0
Sasha,92,6.522,85.87,5.435,2.174,0.0,0.0
Satish,117,0.0,17.094,0.0,80.342,1.709,0.855
Satya,45,0.0,40.0,2.222,53.333,4.444,0.0
Sau,18,0.0,0.0,0.0,100.0,0.0,0.0
Saul,290,70.0,28.621,1.379,0.0,0.0,0.0
Saundra,168,2.381,80.357,16.667,0.0,0.595,0.0
Savannah,45,2.222,82.22200000000001,13.333,2.222,0.0,0.0
Saverio,25,0.0,100.0,0.0,0.0,0.0,0.0
Savita,35,2.8569999999999998,14.286,0.0,77.143,5.7139999999999995,0.0
Sawsan,16,0.0,100.0,0.0,0.0,0.0,0.0
Sayed,37,0.0,43.243,0.0,56.757,0.0,0.0
Scarlett,35,5.7139999999999995,94.286,0.0,0.0,0.0,0.0
Schuyler,23,0.0,100.0,0.0,0.0,0.0,0.0
Scot,320,0.313,97.5,0.625,1.5630000000000002,0.0,0.0
Scott,14744,0.42700000000000005,98.311,0.271,0.868,0.061,0.061
Scottie,46,2.174,82.609,15.217,0.0,0.0,0.0
Scotty,78,2.5639999999999996,88.462,3.846,5.127999999999999,0.0,0.0
Seamus,31,0.0,100.0,0.0,0.0,0.0,0.0
Sean,3934,0.8640000000000001,94.509,2.364,1.9569999999999999,0.127,0.17800000000000002
Sebastian,187,25.668000000000003,62.567,3.7430000000000003,8.021,0.0,0.0
See,21,0.0,0.0,0.0,100.0,0.0,0.0
Seema,78,0.0,26.923000000000002,0.0,69.23100000000001,2.5639999999999996,1.2819999999999998
Segundo,43,86.04700000000001,4.651,0.0,9.302,0.0,0.0
Selena,85,10.588,61.176,20.0,8.235,0.0,0.0
Selina,68,14.706,51.471000000000004,14.706,17.647000000000002,0.0,1.4709999999999999
Selma,50,4.0,80.0,12.0,4.0,0.0,0.0
Sen,17,0.0,0.0,0.0,100.0,0.0,0.0
Seng,30,0.0,10.0,0.0,90.0,0.0,0.0
Seok,16,0.0,0.0,0.0,100.0,0.0,0.0
Seong,39,0.0,5.127999999999999,0.0,94.87200000000001,0.0,0.0
Serafin,49,69.388,12.245,2.041,16.327,0.0,0.0
Serena,140,2.8569999999999998,75.714,7.143,14.286,0.0,0.0
Serge,72,1.389,79.167,19.444000000000003,0.0,0.0,0.0
Sergei,43,0.0,97.67399999999999,0.0,2.326,0.0,0.0
Sergey,208,0.0,98.55799999999999,0.0,1.442,0.0,0.0
Sergio,958,83.194,14.718,0.522,1.5659999999999998,0.0,0.0
Sergiy,16,0.0,100.0,0.0,0.0,0.0,0.0
Seth,914,0.32799999999999996,98.031,0.875,0.6559999999999999,0.109,0.0
Seung,83,0.0,4.819,0.0,95.181,0.0,0.0
Seyed,35,2.8569999999999998,68.571,0.0,28.570999999999998,0.0,0.0
Seymour,51,0.0,86.275,9.804,3.9219999999999997,0.0,0.0
Shad,59,0.0,98.305,0.0,0.0,0.0,1.695
Shadi,22,0.0,100.0,0.0,0.0,0.0,0.0
Shae,25,0.0,100.0,0.0,0.0,0.0,0.0
Shahid,46,0.0,30.435,2.174,65.217,2.174,0.0
Shahin,31,6.452000000000001,80.645,0.0,12.902999999999999,0.0,0.0
Shahram,30,0.0,96.667,0.0,3.333,0.0,0.0
Shailesh,51,0.0,21.569000000000003,0.0,78.431,0.0,0.0
Shaina,25,0.0,100.0,0.0,0.0,0.0,0.0
Shalini,31,0.0,19.355,0.0,80.645,0.0,0.0
Shan,70,0.0,37.143,0.0,62.857,0.0,0.0
Shana,239,0.8370000000000001,90.795,6.276,1.6740000000000002,0.418,0.0
Shanda,72,1.389,80.556,16.667,1.389,0.0,0.0
Shane,1326,0.754,97.059,0.754,1.207,0.075,0.151
Shankar,33,3.03,30.303,0.0,66.667,0.0,0.0
Shanna,211,1.422,93.839,1.896,1.896,0.948,0.0
Shannan,68,5.882000000000001,92.647,0.0,0.0,0.0,1.4709999999999999
Shannon,3268,1.102,95.41,2.7539999999999996,0.551,0.092,0.092
Shanon,62,1.6130000000000002,90.323,6.452000000000001,1.6130000000000002,0.0,0.0
Shanti,30,3.333,40.0,6.667000000000001,50.0,0.0,0.0
Shao,34,0.0,0.0,0.0,100.0,0.0,0.0
Shara,54,3.7039999999999997,90.741,1.8519999999999999,1.8519999999999999,0.0,1.8519999999999999
Sharad,33,3.03,30.303,0.0,63.636,0.0,3.03
Sharee,31,0.0,87.09700000000001,12.902999999999999,0.0,0.0,0.0
Sharen,35,2.8569999999999998,91.429,2.8569999999999998,2.8569999999999998,0.0,0.0
Shari,674,1.0390000000000001,95.25200000000001,2.077,1.335,0.0,0.297
Sharilyn,32,0.0,100.0,0.0,0.0,0.0,0.0
Sharla,70,0.0,95.714,2.8569999999999998,0.0,1.429,0.0
Sharlene,113,2.655,86.726,5.31,5.31,0.0,0.0
Sharon,8151,0.736,91.302,5.766,1.8769999999999998,0.172,0.147
Sharron,136,0.0,90.441,9.559,0.0,0.0,0.0
Sharyl,44,0.0,93.182,2.273,4.545,0.0,0.0
Sharyn,113,0.885,96.46,0.885,0.885,0.885,0.0
Shashi,32,3.125,18.75,0.0,78.125,0.0,0.0
Shaun,709,0.705,92.384,3.8080000000000003,2.539,0.141,0.423
Shauna,288,0.34700000000000003,92.361,6.25,1.042,0.0,0.0
Shawn,3243,0.987,94.01799999999999,3.022,1.6030000000000002,0.185,0.185
Shawna,402,1.7409999999999999,95.025,1.99,0.746,0.498,0.0
Shawnee,18,0.0,100.0,0.0,0.0,0.0,0.0
Shay,65,0.0,95.385,3.077,0.0,0.0,1.538
Shayla,42,2.381,64.286,33.333,0.0,0.0,0.0
Shayna,45,2.222,88.889,4.444,4.444,0.0,0.0
Shayne,70,0.0,95.714,1.429,2.8569999999999998,0.0,0.0
Shea,67,1.493,91.045,5.97,1.493,0.0,0.0
Sheela,31,6.452000000000001,29.031999999999996,0.0,64.516,0.0,0.0
Sheena,116,4.31,70.69,16.379,6.897,1.724,0.0
Sheila,2474,1.819,87.146,8.568999999999999,2.061,0.04,0.364
Sheilah,31,3.2260000000000004,70.968,16.129,9.677,0.0,0.0
Shelagh,18,0.0,100.0,0.0,0.0,0.0,0.0
Shelby,313,1.278,92.971,5.112,0.319,0.0,0.319
Sheldon,294,0.34,85.714,10.544,3.4010000000000002,0.0,0.0
Shelia,175,0.5710000000000001,69.714,29.714000000000002,0.0,0.0,0.0
Shelley,1133,0.618,95.057,2.1180000000000003,1.942,0.08800000000000001,0.177
Shelli,105,1.905,97.14299999999999,0.9520000000000001,0.0,0.0,0.0
Shellie,119,1.681,90.756,5.882000000000001,1.681,0.0,0.0
Shelly,1074,1.024,94.6,1.955,2.048,0.37200000000000005,0.0
Shelton,39,2.5639999999999996,48.718,46.153999999999996,2.5639999999999996,0.0,0.0
Sheng,52,1.923,1.923,0.0,96.154,0.0,0.0
Sheree,157,0.637,89.17200000000001,8.28,1.274,0.637,0.0
Sheri,929,0.5379999999999999,94.941,2.153,1.9380000000000002,0.32299999999999995,0.10800000000000001
Sheridan,29,0.0,100.0,0.0,0.0,0.0,0.0
Sherie,62,3.2260000000000004,93.54799999999999,1.6130000000000002,1.6130000000000002,0.0,0.0
Sherilyn,57,0.0,92.98200000000001,3.509,3.509,0.0,0.0
Sherman,179,1.676,59.218,27.374000000000002,11.173,0.0,0.5589999999999999
Sherri,1144,0.524,93.881,4.371,1.0490000000000002,0.175,0.0
Sherrie,386,1.295,90.93299999999999,6.218,1.295,0.259,0.0
Sherril,24,0.0,100.0,0.0,0.0,0.0,0.0
Sherrill,84,1.19,90.476,4.762,1.19,2.381,0.0
Sherry,2170,0.922,92.44200000000001,4.194,2.2119999999999997,0.138,0.092
Sherryl,57,1.754,89.47399999999999,7.018,1.754,0.0,0.0
Sherwin,43,0.0,67.442,13.953,18.605,0.0,0.0
Sherwood,33,0.0,87.87899999999999,12.120999999999999,0.0,0.0,0.0
Sheryl,1210,0.579,93.471,3.719,1.736,0.083,0.413
Sheryle,19,0.0,100.0,0.0,0.0,0.0,0.0
Shi,40,0.0,0.0,0.0,100.0,0.0,0.0
Shih,20,0.0,0.0,0.0,100.0,0.0,0.0
Shiloh,15,0.0,100.0,0.0,0.0,0.0,0.0
Shilpa,61,1.639,16.393,0.0,80.328,0.0,1.639
Shin,33,0.0,9.091000000000001,0.0,90.90899999999999,0.0,0.0
Shira,36,0.0,97.22200000000001,2.778,0.0,0.0,0.0
Shirlee,52,0.0,94.23100000000001,1.923,3.846,0.0,0.0
Shirley,2986,2.076,80.57600000000001,12.257,4.588,0.23399999999999999,0.268
Shlomo,29,0.0,100.0,0.0,0.0,0.0,0.0
Shmuel,15,0.0,100.0,0.0,0.0,0.0,0.0
Shon,37,0.0,86.486,10.811,2.7030000000000003,0.0,0.0
Shonda,32,0.0,75.0,21.875,3.125,0.0,0.0
Shu,105,0.0,1.905,0.0,98.095,0.0,0.0
Shuang,20,0.0,0.0,0.0,100.0,0.0,0.0
Shui,15,0.0,0.0,0.0,100.0,0.0,0.0
Shyam,33,0.0,21.212,3.03,75.758,0.0,0.0
Si,34,0.0,11.765,0.0,88.235,0.0,0.0
Siamak,30,0.0,93.333,0.0,6.667000000000001,0.0,0.0
Sidney,407,0.983,81.572,13.267999999999999,3.931,0.24600000000000002,0.0
Siegfried,23,0.0,100.0,0.0,0.0,0.0,0.0
Sierra,42,2.381,90.476,2.381,2.381,0.0,2.381
Signe,22,0.0,100.0,0.0,0.0,0.0,0.0
Sigrid,58,3.448,94.82799999999999,1.724,0.0,0.0,0.0
Silas,55,7.273,65.455,18.182000000000002,5.455,3.636,0.0
Silvana,63,15.873,76.19,0.0,7.937,0.0,0.0
Silvia,557,73.609,23.698,1.2570000000000001,1.077,0.359,0.0
Silvio,48,45.833,52.083,0.0,0.0,0.0,2.083
Sima,40,0.0,80.0,0.0,17.5,2.5,0.0
Simeon,39,5.127999999999999,51.282,28.205,15.385,0.0,0.0
Simon,558,9.857000000000001,65.59100000000001,3.5839999999999996,20.789,0.0,0.179
Simona,40,22.5,60.0,7.5,5.0,2.5,2.5
Simone,155,6.452000000000001,68.387,19.355,3.8710000000000004,0.0,1.935
Siobhan,95,0.0,93.684,4.211,2.105,0.0,0.0
Siu,34,0.0,2.9410000000000003,0.0,97.059,0.0,0.0
Sivakumar,37,0.0,13.514000000000001,0.0,83.78399999999999,0.0,2.7030000000000003
Sky,19,0.0,100.0,0.0,0.0,0.0,0.0
Skye,36,5.556,88.889,0.0,2.778,2.778,0.0
Skylar,17,0.0,100.0,0.0,0.0,0.0,0.0
Skyler,25,0.0,100.0,0.0,0.0,0.0,0.0
Slavica,15,0.0,100.0,0.0,0.0,0.0,0.0
Slawomir,53,0.0,100.0,0.0,0.0,0.0,0.0
Sloane,17,0.0,100.0,0.0,0.0,0.0,0.0
Slobodan,20,0.0,100.0,0.0,0.0,0.0,0.0
